network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,999,1020,1084,,,,,,,,,1021,4608,4645,4707,,,,
testnet,default,transfer-erc20-test,,,0,611,613,683,,,,,,,,,615,4191,4237,4303,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,712,714,808,,,,,,,714,4109,,,4135,4238,,,716,7431
testnet,default,transfer-cadence-test,,,0,672,674,754,,,,,,,674,4046,,,4092,7659,,,676,8446
mainnet,default,transfer-test,,,0,956,969,1045,,,,,,,,,969,7884,7910,7985,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,803,807,925,,,,,,,807,4933,,,4941,5058,,,809,9381
testnet,ALCHEMY_URL,transfer-test,,,0,1655,1684,1933,,,,,,,,,1684,5951,5972,6069,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1644,1683,1917,,,,,,,,,1685,6096,6127,6357,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1029,1070,1193,,,,,,,,,1071,14963,14999,15118,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,777,817,886,,,,,,,,,818,4416,4442,4510,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,653,666,739,,,,,,,,,669,4277,4302,4371,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1074,1074,1151,,,,,,,,,1075,7988,8017,8088,,,,
mainnet,default,headless-kittypunch-swap-3,0,17810,,,,,17842,27260,,,27306,42928,,,,,,,42973,52394,,
mainnet,default,headless-kittypunch-swap-4,0,1813,,,,,,,1845,5278,5282,21089,,,,,,,21108,29466,,
