network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,677,709,728,,,,,,,710,3871,3887,3906,,,,
testnet,default,transfer-erc20-test,,,0,362,407,430,,,,,,,410,3573,3590,3611,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,474,522,570,,,,,523,4757,,,4801,4853,,,524,7920
testnet,default,transfer-cadence-test,,,0,301,347,380,,,,,348,4476,,,4478,6376,,,350,6581
mainnet,default,transfer-test,,,0,549,559,583,,,,,,,560,6985,7028,7052,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,723,734,800,,,,,734,6378,,,6418,6484,,,736,10650
testnet,ALCHEMY_URL,transfer-test,,,0,840,865,967,,,,,,,866,4821,4851,4934,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,877,914,1003,,,,,,,917,4585,4604,4693,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,384,411,431,,,,,,,412,3570,3602,3621,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,318,358,382,,,,,,,362,3527,3552,3573,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,594,606,630,,,,,,,607,7080,7128,7152,,,,
mainnet,default,headless-kittypunch-swap-3,0,18416,,,,,18434,21795,21845,37565,,,,,,,37591,44964,,
