network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,363,406,415,,,,,,,407,3472,3495,3503,,,,
testnet,default,transfer-erc20-test,,,0,163,203,217,,,,,,,206,3287,3322,3332,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,530,536,577,,,,,536,3679,,,3700,3744,,,538,7867
testnet,default,transfer-cadence-test,,,0,340,349,372,,,,,348,3480,,,3512,6101,,,350,6615
mainnet,default,transfer-test,,,0,344,357,367,,,,,,,357,6640,6683,6693,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,276,325,386,,,,,326,5442,,,5478,5529,,,328,8600
testnet,ALCHEMY_URL,transfer-test,,,0,548,560,586,,,,,,,560,3794,3826,3855,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,1,708,710,742,,,,,,,712,3874,3879,3898,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,261,306,332,,,,,,,308,6668,6688,6702,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,199,204,212,,,,,,,204,6482,6530,6539,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,207,255,269,,,,,,,258,3331,3370,3380,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,208,255,265,,,,,,,256,6549,6581,6590,,,,
mainnet,default,headless-kittypunch-swap-3,0,18270,,,,,18284,22270,22296,38082,,,,,,,38101,48025,,
