network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,4597,4623,4650,,,,,,,4624,7877,7915,7948,,,,
testnet,default,transfer-erc20-test,,,0,531,558,591,,,,,,,561,3849,3852,3885,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,590,619,677,,,,,620,4882,,,4902,4959,,,621,7009
testnet,default,transfer-cadence-test,,,0,332,372,410,,,,,373,4618,,,4650,6699,,,375,6738
mainnet,default,transfer-test,,,0,708,706,739,,,,,,,707,7242,7277,7317,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,620,638,720,,,,,639,6632,,,6674,6756,,,641,12013
testnet,ALCHEMY_URL,transfer-test,,,0,1461,1462,1565,,,,,,,1463,5672,5698,5787,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1236,1267,1455,,,,,,,1270,5171,5205,5329,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1754,1767,1949,,,,,,,1768,9051,9091,9177,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,388,412,439,,,,,,,413,3639,3652,3678,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,364,407,437,,,,,,,409,3646,3654,3684,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,734,758,798,,,,,,,759,4107,4150,4189,,,,
mainnet,default,headless-kittypunch-swap-1,0,21304,,,,,21342,23976,23978,42821,,,,,,,42858,49393,,
