network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,597,603,687,,,603,4059,4083,4127,,
testnet,default,transfer-erc20-test,0,297,302,352,,,305,3688,3694,3741,,
testnet,default,transfer-cadence-soft-finality-test,0,536,542,629,542,4973,,,5018,5106,543,7071
testnet,default,transfer-cadence-test,0,506,551,639,552,4943,,,4978,6888,553,7044
mainnet,default,transfer-test,0,517,554,611,,,555,7108,7137,7193,,
mainnet,default,transfer-cadence-soft-finality-test,0,708,724,840,725,6702,,,6746,6862,726,12258
testnet,ALCHEMY_URL,transfer-test,0,999,1004,1135,,,1005,4988,5035,5147,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,784,806,929,,,809,5018,5042,5209,,
mainnet,ALCHEMY_URL,transfer-test,0,1021,1054,1176,,,1055,8292,8299,8437,,
testnet,QUICKNODE_URL,transfer-test,0,750,761,814,,,762,4245,4280,4332,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,650,654,711,,,657,4162,4175,4231,,
mainnet,QUICKNODE_URL,transfer-test,0,604,602,660,,,603,7157,7192,7249,,
