network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,649,656,728,,,657,7560,7584,7654,,
testnet,default,transfer-erc20-test,0,636,661,740,,,664,7613,7631,7708,,
testnet,default,transfer-cadence-soft-finality-test,0,710,758,862,758,6353,,,6393,6495,760,9676
testnet,default,transfer-cadence-test,0,577,615,706,616,6270,,,6306,10496,617,10712
mainnet,default,transfer-test,0,1058,1105,1182,,,1106,8059,8108,8184,,
mainnet,default,transfer-cadence-soft-finality-test,0,932,959,1379,960,4896,,,4938,5756,962,10457
testnet,ALCHEMY_URL,transfer-test,1,907,907,1132,,,908,8081,8125,8338,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,570,610,704,,,612,7889,7929,8037,,
mainnet,ALCHEMY_URL,transfer-test,0,692,708,798,,,708,7822,7871,7957,,
testnet,QUICKNODE_URL,transfer-test,0,685,707,781,,,708,7608,7633,7703,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,726,758,837,,,760,7700,7715,7791,,
mainnet,QUICKNODE_URL,transfer-test,0,732,762,839,,,763,4443,4486,4568,,
