network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,620,654,688,,,,,,,654,3933,3983,4017,,,,
testnet,default,transfer-erc20-test,,,0,676,705,744,,,,,,,708,3965,3988,4024,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,423,434,471,,,,,435,3579,,,3608,3645,,,436,7766
testnet,default,transfer-cadence-test,,,0,460,496,556,,,,,497,3685,,,3716,7538,,,499,7841
mainnet,default,transfer-test,,,0,669,705,715,,,,,,,706,6985,7017,7026,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,533,561,614,,,,,562,5387,,,5432,5483,,,563,10623
testnet,ALCHEMY_URL,transfer-test,,,0,714,756,832,,,,,,,757,4171,4182,4223,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,575,604,644,,,,,,,607,3968,3979,4029,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,757,756,803,,,,,,,755,7322,7343,7386,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,485,503,513,,,,,,,504,6778,6822,6830,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,378,401,419,,,,,,,404,3469,3477,3843,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,276,303,313,,,,,,,304,6581,6625,6634,,,,
mainnet,default,headless-kittypunch-swap-1,0,20925,,,,,20945,29254,29291,47858,,,,,,,47898,60858,,
