network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,632,656,676,,,657,3823,3848,3866,,
testnet,default,transfer-erc20-test,0,423,460,485,,,463,3629,3678,3700,,
testnet,default,transfer-cadence-soft-finality-test,0,593,640,693,640,3824,,,3855,3905,642,6992
testnet,default,transfer-cadence-test,0,302,347,381,348,3526,,,3567,6495,350,7746
mainnet,default,transfer-test,0,1157,1172,1198,,,1173,7601,7603,7627,,
mainnet,default,transfer-cadence-soft-finality-test,0,640,676,742,677,6527,,,6574,6641,679,10894
testnet,ALCHEMY_URL,transfer-test,0,826,867,931,,,868,4457,4491,4553,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,755,765,839,,,768,4454,4492,4559,,
mainnet,ALCHEMY_URL,transfer-test,0,727,766,819,,,767,7424,7452,7503,,
testnet,QUICKNODE_URL,transfer-test,0,316,358,378,,,359,3523,3523,3542,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,359,360,383,,,363,3528,3578,3601,,
mainnet,QUICKNODE_URL,transfer-test,0,628,663,688,,,664,7094,7095,7119,,
