network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,667,712,782,,,713,7598,7632,7701,,
testnet,default,transfer-erc20-test,0,657,657,732,,,659,7544,7589,7658,,
testnet,default,transfer-cadence-soft-finality-test,0,636,656,760,657,6111,,,6149,6254,658,10539
testnet,default,transfer-cadence-test,0,558,599,684,600,6052,,,6092,8741,602,9374
mainnet,default,transfer-test,0,815,860,932,,,860,8147,8190,8353,,
testnet,ALCHEMY_URL,transfer-test,0,917,961,1237,,,962,8728,8738,8839,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1489,1518,1782,,,1521,9397,9402,9516,,
mainnet,ALCHEMY_URL,transfer-test,0,1266,1311,1573,,,1312,8841,8886,8991,,
testnet,QUICKNODE_URL,transfer-test,0,597,605,668,,,605,7428,7437,7500,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,602,605,673,,,608,7446,7471,7536,,
mainnet,QUICKNODE_URL,transfer-test,0,718,760,831,,,760,7929,7939,8009,,
