network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,304,307,317,,,307,6585,6634,6643,,
testnet,default,transfer-erc20-test,0,251,254,267,,,257,6540,6583,6594,,
testnet,default,transfer-cadence-soft-finality-test,0,348,355,396,356,5480,,,5511,5553,357,8620
testnet,default,transfer-cadence-test,0,227,232,252,233,4345,,,4364,8041,234,8522
mainnet,default,transfer-test,0,628,663,673,,,664,13356,13365,13373,,
mainnet,default,transfer-cadence-soft-finality-test,0,315,340,391,341,4914,,,4934,4985,341,11232
testnet,ALCHEMY_URL,transfer-test,0,535,561,593,,,562,7042,7042,7072,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,476,513,541,,,517,6913,6942,6963,,
mainnet,ALCHEMY_URL,transfer-test,0,537,562,579,,,563,6931,6945,6965,,
testnet,QUICKNODE_URL,transfer-test,0,247,254,265,,,255,6535,6584,6594,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,218,255,268,,,258,6539,6585,6595,,
mainnet,QUICKNODE_URL,transfer-test,0,484,511,520,,,511,6792,6792,6802,,
