network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,615,615,642,,,,,,,,,615,7083,7085,7112,,,,
testnet,default,transfer-erc20-test,,,0,325,353,386,,,,,,,,,356,6832,6868,6900,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,496,535,596,,,,,,,536,5852,,,5871,5926,,,537,9034
testnet,default,transfer-cadence-test,,,0,351,387,450,,,,,,,388,5688,,,5688,9399,,,389,9942
mainnet,default,transfer-test,,,0,676,705,745,,,,,,,,,704,7288,7303,7342,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,485,510,587,,,,,,,511,5116,,,5127,5202,,,512,10467
testnet,ALCHEMY_URL,transfer-test,,,0,550,561,607,,,,,,,,,562,7171,7210,7249,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,365,403,702,,,,,,,,,405,6983,7024,7060,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,430,454,490,,,,,,,,,455,6998,7018,7053,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,289,302,329,,,,,,,,,303,6758,6808,6833,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,289,303,333,,,,,,,,,306,6754,6764,6792,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,409,458,497,,,,,,,,,459,3804,3844,3883,,,,
mainnet,default,headless-kittypunch-swap-3,0,18309,,,,,18346,99838,,,99862,115651,,,,,,,115677,125545,,
mainnet,default,headless-kittypunch-swap-4,0,2165,,,,,,,2176,5596,5624,21462,,,,,,,21464,35850,,
