network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,805,803,838,,,804,7418,7434,7469,,
testnet,default,transfer-erc20-test,0,656,703,742,,,706,7287,7333,7370,,
testnet,default,transfer-cadence-soft-finality-test,0,509,553,607,553,5857,,,5887,5941,555,7975
testnet,default,transfer-cadence-test,0,361,404,487,405,6783,,,6790,9106,407,9913
mainnet,default,transfer-test,0,955,955,1002,,,956,7561,7602,7642,,
mainnet,default,transfer-cadence-soft-finality-test,0,686,697,785,698,14705,,,14716,14805,699,14705
testnet,ALCHEMY_URL,transfer-test,0,713,757,842,,,758,4363,4387,4461,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,650,657,738,,,660,7534,7564,7644,,
mainnet,ALCHEMY_URL,transfer-test,0,796,806,886,,,807,7645,7654,7723,,
testnet,QUICKNODE_URL,transfer-test,0,523,556,585,,,556,7018,7062,7088,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,402,404,435,,,407,7103,7127,7155,,
mainnet,QUICKNODE_URL,transfer-test,1,656,654,694,,,655,7261,7304,7343,,
