network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1582,1611,1673,,,1612,15769,15777,15884,,
testnet,default,transfer-erc20-test,0,798,805,871,,,808,7605,7642,7745,,
testnet,default,transfer-cadence-soft-finality-test,0,688,687,799,688,6406,,,6418,6644,689,10955
testnet,default,transfer-cadence-test,0,824,851,986,851,7647,,,7682,8557,853,8785
mainnet,default,transfer-test,0,1051,1059,1132,,,1060,7762,7796,7868,,
mainnet,default,transfer-cadence-soft-finality-test,0,798,810,1005,811,6110,,,6142,6261,812,10862
testnet,ALCHEMY_URL,transfer-test,0,892,906,1033,,,907,7976,8024,8120,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,822,855,962,,,858,7910,7956,8057,,
mainnet,ALCHEMY_URL,transfer-test,0,1839,1861,2033,,,1861,6385,6391,6539,,
testnet,QUICKNODE_URL,transfer-test,0,832,858,929,,,859,7771,7809,7879,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,827,856,936,,,858,7762,7801,7873,,
mainnet,QUICKNODE_URL,transfer-test,0,846,857,929,,,858,7568,7591,7663,,
