network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,591,607,666,,,,,,,,,607,3956,3992,4026,,,,
testnet,default,transfer-erc20-test,,,1,741,754,824,,,,,,,,,756,7303,7316,7377,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,499,516,578,,,,,,,516,5776,,,5790,5850,,,518,8923
testnet,default,transfer-cadence-test,,,0,306,349,441,,,,,,,349,5644,,,5680,8288,,,347,8791
mainnet,default,transfer-test,,,0,1035,1054,1064,,,,,,,,,1055,7342,7357,7366,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,547,574,625,,,,,,,575,8266,,,8267,8318,,,576,11377
testnet,ALCHEMY_URL,transfer-test,,,0,508,552,597,,,,,,,,,553,7114,7149,7203,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,496,505,545,,,,,,,,,506,4171,4184,4223,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,524,553,593,,,,,,,,,554,7094,7104,7142,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,424,453,463,,,,,,,,,455,6750,6795,6803,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,418,450,463,,,,,,,,,452,6723,6737,6747,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,519,554,564,,,,,,,,,554,6834,6854,6863,,,,
mainnet,default,headless-kittypunch-swap-3,0,17882,,,,,17902,26958,,,26982,42668,,,,,,,42698,50048,,
mainnet,default,headless-kittypunch-swap-4,0,1736,,,,,,,1761,7665,7695,23336,,,,,,,23354,30675,,
