network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,857,900,920,,,902,7279,7312,7329,,
testnet,default,transfer-erc20-test,0,947,952,974,,,955,7346,7382,7414,,
testnet,default,transfer-cadence-soft-finality-test,0,441,456,478,457,7685,,,7685,7712,459,9847
testnet,default,transfer-cadence-test,0,504,516,607,517,4665,,,4681,8103,519,8970
mainnet,default,transfer-test,0,1152,1154,1177,,,1154,7569,7580,7602,,
mainnet,default,transfer-cadence-soft-finality-test,0,622,623,687,623,8048,,,8089,8174,625,10360
testnet,ALCHEMY_URL,transfer-test,0,733,753,824,,,754,7497,7542,7615,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,548,553,617,,,555,4082,4132,4194,,
mainnet,ALCHEMY_URL,transfer-test,0,600,605,661,,,606,14005,14036,14080,,
testnet,QUICKNODE_URL,transfer-test,1,484,503,523,,,504,6878,6882,6900,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,487,504,529,,,507,6880,6888,6908,,
mainnet,QUICKNODE_URL,transfer-test,0,697,703,726,,,703,7117,7146,7169,,
