network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,483,508,527,,,509,6883,6926,6944,,
testnet,default,transfer-erc20-test,0,297,303,325,,,305,6679,6715,6736,,
testnet,default,transfer-cadence-soft-finality-test,0,456,499,549,500,5647,,,5690,5752,501,9863
testnet,default,transfer-cadence-test,0,312,359,396,360,5508,,,5543,8297,362,8666
mainnet,default,transfer-test,0,445,453,477,,,454,7054,7091,7114,,
testnet,ALCHEMY_URL,transfer-test,0,376,405,448,,,406,6952,6977,7005,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,352,355,390,,,357,6842,6882,6927,,
mainnet,ALCHEMY_URL,transfer-test,0,287,304,330,,,304,6787,6831,6861,,
testnet,QUICKNODE_URL,transfer-test,0,311,357,377,,,359,6729,6733,6751,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,317,354,377,,,357,3516,3550,3569,,
mainnet,QUICKNODE_URL,transfer-test,0,329,354,380,,,355,6956,6979,7003,,
