network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,504,509,527,,,509,3693,3702,3720,,
testnet,default,transfer-erc20-test,0,282,306,328,,,309,3472,3495,3515,,
testnet,default,transfer-cadence-soft-finality-test,0,532,578,633,579,3712,,,3749,3810,580,7954
testnet,default,transfer-cadence-test,0,288,331,367,332,3447,,,3454,6748,333,6618
mainnet,default,transfer-test,0,700,707,735,,,708,7144,7183,7208,,
testnet,ALCHEMY_URL,transfer-test,0,438,456,503,,,457,3827,3847,3877,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,292,302,359,,,305,3630,3640,3668,,
mainnet,ALCHEMY_URL,transfer-test,0,345,355,385,,,356,6861,6874,6903,,
testnet,QUICKNODE_URL,transfer-test,0,358,407,430,,,408,3583,3602,3621,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,325,354,376,,,357,6738,6781,6801,,
mainnet,QUICKNODE_URL,transfer-test,0,588,608,638,,,609,7061,7074,7102,,
