network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,503,510,529,,,510,6890,6895,6912,,
testnet,default,transfer-erc20-test,0,268,308,330,,,311,6689,6691,6710,,
testnet,default,transfer-cadence-soft-finality-test,0,532,580,637,580,6754,,,6758,6816,581,9922
testnet,default,transfer-cadence-test,0,286,333,369,334,4465,,,4475,8117,336,8682
mainnet,default,transfer-test,1,834,867,896,,,868,7431,7457,7486,,
testnet,ALCHEMY_URL,transfer-test,0,420,463,508,,,464,7025,7051,7089,,
testnet,ALCHEMY_URL,transfer-erc20-test,1,291,307,349,,,310,6812,6851,6879,,
mainnet,ALCHEMY_URL,transfer-test,0,311,357,381,,,358,6816,6836,6865,,
testnet,QUICKNODE_URL,transfer-test,0,283,305,324,,,306,6710,6737,6755,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,316,357,384,,,359,6750,6792,6812,,
mainnet,QUICKNODE_URL,transfer-test,0,449,459,488,,,459,7113,7143,7171,,
