network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,395,404,409,,,405,6640,6679,6684,,
testnet,default,transfer-erc20-test,0,137,154,163,,,157,6392,6433,6440,,
testnet,default,transfer-cadence-soft-finality-test,0,353,360,397,360,6609,,,6652,6693,362,9731
testnet,default,transfer-cadence-test,0,228,238,259,239,6420,,,6435,8902,241,9537
mainnet,default,transfer-test,0,295,304,314,,,305,6546,6578,6583,,
mainnet,default,transfer-cadence-soft-finality-test,0,426,458,505,459,7773,,,7809,7856,460,9824
testnet,ALCHEMY_URL,transfer-test,0,209,254,283,,,255,6655,6678,6694,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,232,254,282,,,257,13037,13053,13068,,
mainnet,ALCHEMY_URL,transfer-test,0,689,709,722,,,710,13481,13499,13512,,
testnet,QUICKNODE_URL,transfer-test,0,258,304,309,,,305,6540,6579,6583,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,135,152,160,,,154,6389,6430,6436,,
mainnet,QUICKNODE_URL,transfer-test,0,181,204,217,,,204,6454,6483,6489,,
