network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,648,667,729,,,668,7488,7517,7578,,
testnet,default,transfer-erc20-test,0,650,663,731,,,666,7493,7503,7568,,
testnet,default,transfer-cadence-soft-finality-test,0,541,545,642,545,5961,,,6004,6100,547,9260
testnet,default,transfer-cadence-test,0,529,530,608,530,4894,,,4918,8503,532,9298
mainnet,default,transfer-test,0,616,665,728,,,666,7710,7761,7907,,
testnet,ALCHEMY_URL,transfer-test,0,3380,3419,3542,,,3420,9625,9648,9759,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,742,768,892,,,770,8184,8229,8501,,
mainnet,ALCHEMY_URL,transfer-test,0,1182,1225,1346,,,1226,9068,9084,9190,,
testnet,QUICKNODE_URL,transfer-test,0,603,613,678,,,614,7358,7405,7469,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,552,561,623,,,564,7343,7353,7412,,
mainnet,QUICKNODE_URL,transfer-test,0,635,666,729,,,667,7447,7458,7521,,
