network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,642,654,705,,,,,,,,,655,3997,4019,4053,,,,
testnet,default,transfer-erc20-test,,,0,733,753,808,,,,,,,,,756,4111,4127,4163,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,494,536,591,,,,,,,537,4784,,,4809,4862,,,538,6897
testnet,default,transfer-cadence-test,,,0,423,466,519,,,,,,,467,4731,,,4733,6373,,,469,6832
mainnet,default,transfer-test,,,0,808,807,846,,,,,,,,,808,7409,7455,7494,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,682,726,835,,,,,,,726,8604,,,8614,8703,,,728,11876
testnet,ALCHEMY_URL,transfer-test,,,1,895,906,991,,,,,,,,,906,4557,4592,4676,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,891,908,1013,,,,,,,,,910,4650,4686,4796,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,778,804,896,,,,,,,,,804,7811,7841,7927,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,569,600,629,,,,,,,,,600,3827,3861,3891,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,1,522,553,587,,,,,,,,,556,3785,3819,3850,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,679,704,743,,,,,,,,,704,7304,7340,7380,,,,
mainnet,default,headless-kittypunch-swap-1,0,21308,,,,,21341,30060,,,30094,48450,,,,,,,48480,55425,,
mainnet,default,headless-kittypunch-swap-2,0,20757,,,,,,,20783,27174,27221,46217,,,,,,,46239,49565,,
