network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1048,1054,1070,,,,,,,,,1055,7333,7371,7380,,,,
testnet,default,transfer-erc20-test,,,0,386,405,418,,,,,,,,,408,3475,3524,3534,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,428,431,473,,,,,,,431,6687,,,6697,6740,,,433,9830
testnet,default,transfer-cadence-test,,,0,347,351,391,,,,,,,351,6605,,,6634,8950,,,353,9737
mainnet,default,transfer-test,,,0,650,657,668,,,,,,,,,658,6941,6962,6971,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,547,594,646,,,,,,,595,6643,,,6683,6746,,,596,10900
testnet,ALCHEMY_URL,transfer-test,,,0,778,807,850,,,,,,,,,808,4146,4188,4242,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,593,605,654,,,,,,,,,607,7175,7210,7251,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,445,455,488,,,,,,,,,456,6950,6962,6999,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,426,453,463,,,,,,,,,454,6740,6787,6796,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,358,401,414,,,,,,,,,404,6676,6712,6722,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,661,707,717,,,,,,,,,708,6990,7025,7034,,,,
mainnet,default,headless-kittypunch-swap-1,0,21105,,,,,21123,22044,,,22080,40597,,,,,,,40645,47513,,
mainnet,default,headless-kittypunch-swap-2,0,2691,,,,,,,2702,5185,5230,24124,,,,,,,24133,30752,,
mainnet,default,headless-kittypunch-swap-3,0,17978,,,,,18006,18953,,,18961,34710,,,,,,,34739,42100,,
mainnet,default,headless-kittypunch-swap-4,0,1724,,,,,,,1757,3980,4017,19906,,,,,,,19935,27287,,
