network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,771,807,864,,,,,,,,,808,7292,7300,7331,,,,
testnet,default,transfer-erc20-test,,,0,322,353,388,,,,,,,,,356,6821,6855,6887,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,553,566,603,,,,,,,567,5834,,,5840,5900,,,568,8958
testnet,default,transfer-cadence-test,,,0,280,314,373,,,,,,,315,6576,,,6598,8453,,,317,8664
mainnet,default,transfer-test,,,0,884,907,913,,,,,,,,,908,13555,13601,13606,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,245,247,300,,,,,,,247,5803,,,5818,5867,,,248,9983
testnet,ALCHEMY_URL,transfer-test,,,0,364,400,446,,,,,,,,,401,3747,3768,3810,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,406,451,506,,,,,,,,,454,7115,7134,7175,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,614,655,687,,,,,,,,,656,7140,7184,7218,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,55,100,105,,,,,,,,,101,6340,6383,6391,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,57,101,111,,,,,,,,,103,6337,6366,6372,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,407,451,457,,,,,,,,,452,6697,6729,6735,,,,
mainnet,default,headless-kittypunch-swap-1,0,21085,,,,,21132,22029,,,22040,40670,,,,,,,40701,47085,,
mainnet,default,headless-kittypunch-swap-2,0,2538,,,,,,,2537,4994,5005,24041,,,,,,,24059,30600,,
mainnet,default,headless-kittypunch-swap-3,0,18313,,,,,18344,19311,,,19351,35075,,,,,,,35082,42417,,
mainnet,default,headless-kittypunch-swap-4,0,1607,,,,,,,1612,3831,3874,19672,,,,,,,19697,27043,,
