network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,520,561,580,,,,,,,562,3727,3776,3824,,,,
testnet,default,transfer-erc20-test,,,0,406,408,431,,,,,,,411,3573,3576,3597,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,383,426,482,,,,,427,3626,,,3642,3709,,,428,7904
testnet,default,transfer-cadence-test,,,0,325,366,402,,,,,367,3570,,,3585,6899,,,369,7809
mainnet,default,transfer-test,,,0,808,816,839,,,,,,,817,7242,7248,7272,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,544,557,621,,,,,558,4438,,,4438,4502,,,559,10835
testnet,ALCHEMY_URL,transfer-test,,,0,551,563,606,,,,,,,564,3893,3937,3982,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,590,612,642,,,,,,,615,3915,3932,3966,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,740,766,824,,,,,,,767,14187,14237,14320,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,375,409,441,,,,,,,410,3625,3627,3648,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,308,307,335,,,,,,,310,3526,3527,3556,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,731,766,790,,,,,,,767,7204,7255,7278,,,,
mainnet,default,headless-kittypunch-swap-3,0,17939,,,,,17954,34819,34849,50499,,,,,,,50540,57879,,
