network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,8412,8422,8474,,,8423,21433,21481,21516,,
testnet,default,transfer-cadence-soft-finality-test,0,365,408,472,408,5715,,,5715,5772,410,9936
testnet,default,transfer-cadence-test,0,395,435,492,436,5736,,,5746,8590,438,8882
mainnet,default,transfer-test,0,1437,1478,1525,,,1479,8084,8110,8149,,
mainnet,default,transfer-cadence-soft-finality-test,0,640,657,744,657,10052,,,10096,10197,659,13314
testnet,ALCHEMY_URL,transfer-test,0,775,815,899,,,816,7698,7702,7771,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,698,714,786,,,717,7501,7502,7578,,
mainnet,ALCHEMY_URL,transfer-test,0,895,917,989,,,918,7796,7804,7884,,
testnet,QUICKNODE_URL,transfer-test,0,424,457,484,,,458,6918,6950,6977,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,424,461,491,,,463,6911,6944,6972,,
mainnet,QUICKNODE_URL,transfer-test,0,817,815,862,,,816,7417,7451,7491,,
