network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,789,817,870,,,818,7561,7608,7661,,
testnet,default,transfer-erc20-test,1,561,562,619,,,565,7286,7304,7359,,
testnet,default,transfer-cadence-soft-finality-test,0,713,723,810,724,5029,,,5064,5155,725,8297
testnet,default,transfer-cadence-test,1,511,524,595,525,4831,,,4863,8788,526,9192
mainnet,default,transfer-test,0,1013,1058,1211,,,1059,7798,7841,7896,,
testnet,ALCHEMY_URL,transfer-test,0,655,663,732,,,664,7479,7482,7552,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,575,611,680,,,613,13930,13973,14035,,
mainnet,ALCHEMY_URL,transfer-test,0,648,667,728,,,668,7481,7508,7564,,
testnet,QUICKNODE_URL,transfer-test,0,545,562,616,,,563,7285,7300,7354,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,553,564,620,,,566,7281,7327,7381,,
mainnet,QUICKNODE_URL,transfer-test,0,608,608,664,,,609,7444,7488,7543,,
