network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,937,969,1044,,,,,,,970,7903,7913,7987,,,,
testnet,default,transfer-erc20-test,,,0,746,765,843,,,,,,,767,7682,7708,7782,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,803,843,948,,,,,844,7516,,,7528,7633,,,845,10847
testnet,default,transfer-cadence-test,,,0,672,715,805,,,,,715,6354,,,6380,8746,,,716,8577
mainnet,default,transfer-test,,,0,914,918,990,,,,,,,919,7622,7652,7723,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,1011,1056,1252,,,,,1057,7489,,,7503,7635,,,1058,12015
testnet,ALCHEMY_URL,transfer-test,,,1,1026,1071,1187,,,,,,,1072,8240,8268,8369,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1094,1123,1236,,,,,,,1126,8355,8369,8477,,,,
mainnet,ALCHEMY_URL,transfer-test,,,1,1169,1173,1293,,,,,,,1174,14737,14741,14867,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,1145,1177,1252,,,,,,,1178,8113,8119,8193,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,832,866,944,,,,,,,869,7804,7806,7881,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,842,867,938,,,,,,,868,7575,7604,7675,,,,
mainnet,default,headless-kittypunch-swap-1,0,21544,,,,,21554,23922,23970,42525,,,,,,,42555,49435,,
