network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,621,656,675,,,657,3809,3828,3844,,
testnet,default,transfer-erc20-test,0,608,652,675,,,655,7039,7081,7101,,
testnet,default,transfer-cadence-soft-finality-test,0,252,276,298,277,4378,,,4405,4428,279,7446
testnet,default,transfer-cadence-test,0,392,417,458,418,5550,,,5552,6856,420,7599
mainnet,default,transfer-test,0,1134,1157,1181,,,1157,7585,7605,7628,,
mainnet,default,transfer-cadence-soft-finality-test,0,558,592,675,593,4441,,,4473,4541,594,8645
testnet,ALCHEMY_URL,transfer-test,0,651,660,743,,,660,4164,4193,4258,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,635,654,718,,,656,4150,4187,4257,,
mainnet,ALCHEMY_URL,transfer-test,0,597,604,665,,,605,7286,7310,7379,,
testnet,QUICKNODE_URL,transfer-test,0,460,506,526,,,507,3667,3680,3698,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,424,451,474,,,454,3616,3638,3659,,
mainnet,QUICKNODE_URL,transfer-test,0,898,905,930,,,906,4114,4139,4244,,
