network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,960,958,996,,,959,7527,7541,7579,,
testnet,default,transfer-erc20-test,0,702,709,751,,,712,7278,7294,7334,,
testnet,default,transfer-cadence-soft-finality-test,0,832,854,926,855,6195,,,6200,6271,856,9421
testnet,default,transfer-cadence-test,0,568,593,653,594,5965,,,5984,8648,595,9191
mainnet,default,transfer-test,0,690,703,748,,,704,7306,7326,7365,,
mainnet,default,transfer-cadence-soft-finality-test,0,670,670,748,671,7405,,,7417,7515,672,11644
testnet,ALCHEMY_URL,transfer-test,0,1648,1670,1891,,,1670,6015,6017,6231,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1746,1767,1885,,,1770,5926,5962,6088,,
mainnet,ALCHEMY_URL,transfer-test,0,1522,1561,1666,,,1562,9025,9035,9139,,
testnet,QUICKNODE_URL,transfer-test,0,646,657,695,,,658,7222,7231,7269,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,645,661,703,,,663,7230,7234,7274,,
mainnet,QUICKNODE_URL,transfer-test,0,604,605,651,,,606,7244,7268,7312,,
