network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,566,614,623,,,615,3683,3732,3740,,
testnet,default,transfer-erc20-test,0,266,305,319,,,308,6585,6590,6599,,
testnet,default,transfer-cadence-soft-finality-test,0,520,561,601,562,3708,,,3726,3767,564,6843
testnet,default,transfer-cadence-test,0,249,255,277,256,3400,,,3420,7642,258,7570
mainnet,default,transfer-test,0,716,716,727,,,717,7006,7044,7053,,
mainnet,default,transfer-cadence-soft-finality-test,0,484,512,564,513,33544,,,33566,33633,514,33544
testnet,ALCHEMY_URL,transfer-test,0,680,714,748,,,715,4071,4089,4143,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,451,460,513,,,463,3863,3890,3925,,
mainnet,ALCHEMY_URL,transfer-test,0,445,458,500,,,460,7009,7040,7092,,
testnet,QUICKNODE_URL,transfer-test,0,383,412,421,,,413,6690,6738,6746,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,271,307,320,,,309,3379,3422,3432,,
mainnet,QUICKNODE_URL,transfer-test,0,537,562,571,,,563,13254,13265,13273,,
