network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,660,705,763,,,,,,,,,706,3989,4025,4059,,,,
testnet,default,transfer-erc20-test,,,0,658,706,745,,,,,,,,,709,7253,7264,7300,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,464,484,522,,,,,,,485,4709,,,4709,4747,,,486,7908
testnet,default,transfer-cadence-test,,,0,245,254,312,,,,,,,255,5484,,,5484,8341,,,256,8600
mainnet,default,transfer-test,,,0,599,601,611,,,,,,,,,602,6885,6926,6935,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,476,524,576,,,,,,,524,8387,,,8407,8458,,,525,12627
testnet,ALCHEMY_URL,transfer-test,,,0,478,501,540,,,,,,,,,502,7086,7099,7143,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,472,503,546,,,,,,,,,506,3852,3877,3915,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,565,603,637,,,,,,,,,603,7134,7142,7436,,,,
testnet,QUICKNODE_URL,transfer-test,,,1,360,404,413,,,,,,,,,404,3471,3474,3482,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,310,354,367,,,,,,,,,357,6633,6637,6647,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,2468,2467,2477,,,,,,,,,2468,8748,8785,8794,,,,
mainnet,default,headless-kittypunch-swap-3,0,18053,,,,,18096,26344,,,26375,42043,,,,,,,42045,55922,,
mainnet,default,headless-kittypunch-swap-4,0,1572,,,,,,,1604,7162,7169,22854,,,,,,,22877,30222,,
