network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,483,504,524,,,505,6883,6916,6935,,
testnet,default,transfer-erc20-test,0,260,306,331,,,309,6713,6746,6774,,
testnet,default,transfer-cadence-soft-finality-test,0,570,619,671,620,5859,,,5904,5953,621,9017
testnet,default,transfer-cadence-test,0,316,354,394,355,4644,,,4686,8570,357,8879
mainnet,default,transfer-test,0,761,759,783,,,760,7187,7189,7212,,
mainnet,default,transfer-cadence-soft-finality-test,0,558,598,664,599,5409,,,5435,5501,600,11815
testnet,ALCHEMY_URL,transfer-test,0,327,354,396,,,355,6906,6934,6981,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,285,307,355,,,309,6821,6830,7108,,
mainnet,ALCHEMY_URL,transfer-test,0,391,403,441,,,404,6896,6931,6957,,
testnet,QUICKNODE_URL,transfer-test,0,303,303,330,,,303,6703,6717,6735,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,361,404,446,,,407,6838,6876,6896,,
mainnet,QUICKNODE_URL,transfer-test,0,708,710,735,,,711,7134,7174,7198,,
