network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1015,1053,1115,,,1054,4542,4570,4635,,
testnet,default,transfer-erc20-test,0,810,856,920,,,858,4297,4341,4409,,
testnet,default,transfer-cadence-soft-finality-test,0,557,558,624,559,7240,,,7247,7310,560,9376
testnet,default,transfer-cadence-test,0,511,518,625,518,5001,,,5037,7827,520,8312
mainnet,default,transfer-test,0,1241,1258,1330,,,1259,7959,8008,8080,,
mainnet,default,transfer-cadence-soft-finality-test,0,676,689,819,689,8869,,,8870,9003,690,13426
testnet,ALCHEMY_URL,transfer-test,0,856,902,1001,,,903,7914,7950,8045,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,818,850,960,,,853,7855,7895,7993,,
mainnet,ALCHEMY_URL,transfer-test,0,918,954,1054,,,954,15030,15045,15135,,
testnet,QUICKNODE_URL,transfer-test,0,804,804,876,,,805,4409,4429,4496,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,704,705,776,,,708,4296,4333,4402,,
mainnet,QUICKNODE_URL,transfer-test,0,898,905,977,,,905,7612,7636,7707,,
