network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1142,1157,1220,,,,,,,1158,4710,4741,4851,,,,
testnet,default,transfer-erc20-test,,,0,987,1009,1079,,,,,,,1012,4457,4490,4554,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,434,471,581,,,,,472,4925,,,4947,5010,,,474,7103
testnet,default,transfer-cadence-test,,,0,391,427,509,,,,,428,4786,,,4816,6835,,,430,7980
mainnet,default,transfer-test,,,1,1009,1054,1126,,,,,,,1055,7761,7792,7864,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,879,908,1041,,,,,908,6310,,,6339,6459,,,909,13252
testnet,ALCHEMY_URL,transfer-test,,,0,827,857,975,,,,,,,858,4677,4685,4779,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,654,657,765,,,,,,,660,4428,4431,4527,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1356,1356,1471,,,,,,,1357,5493,5533,5633,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,832,855,927,,,,,,,856,4491,4532,4605,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,751,762,837,,,,,,,765,4370,4391,4460,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,894,906,978,,,,,,,907,7614,7636,7708,,,,
mainnet,default,headless-kittypunch-swap-1,0,21393,,,,,21397,30107,30156,48721,,,,,,,48743,55652,,
