network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,5035,5050,5082,,,5051,11554,11581,11612,,
testnet,default,transfer-erc20-test,0,378,409,443,,,411,6905,6944,6977,,
testnet,default,transfer-cadence-soft-finality-test,0,698,735,799,735,6019,,,6045,6120,737,9252
testnet,default,transfer-cadence-test,0,373,401,453,402,4586,,,4586,7796,403,8854
mainnet,default,transfer-test,0,983,1020,1061,,,1021,7820,7862,7908,,
testnet,ALCHEMY_URL,transfer-test,0,732,766,822,,,767,7427,7451,7502,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,499,510,551,,,513,7123,7144,7180,,
mainnet,ALCHEMY_URL,transfer-test,0,532,560,608,,,561,7157,7194,7232,,
testnet,QUICKNODE_URL,transfer-test,0,362,408,440,,,409,6913,6940,6970,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,378,409,445,,,412,6905,6941,6974,,
mainnet,QUICKNODE_URL,transfer-test,0,729,768,809,,,769,7411,7451,7491,,
