network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,924,956,1040,,,,,,,,,956,4414,4434,4479,,,,
testnet,default,transfer-erc20-test,,,0,398,400,450,,,,,,,,,403,3743,3769,3816,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,559,571,618,,,,,,,571,4954,,,4989,5037,,,573,8142
testnet,default,transfer-cadence-test,,,0,453,463,529,,,,,,,464,4737,,,4739,7505,,,465,7886
mainnet,default,transfer-test,,,0,916,956,1013,,,,,,,,,957,7507,7516,7572,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,542,554,745,,,,,,,555,7354,,,7396,7573,,,556,10684
testnet,ALCHEMY_URL,transfer-test,,,0,1159,1159,1312,,,,,,,,,1160,5149,5188,5312,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,866,905,1045,,,,,,,,,907,4882,4888,5000,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,875,906,1040,,,,,,,,,907,14699,14744,14875,,,,
testnet,QUICKNODE_URL,transfer-test,,,1,704,705,762,,,,,,,,,706,4220,4226,4285,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,660,705,770,,,,,,,,,708,4225,4234,4292,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,666,703,762,,,,,,,,,704,7258,7292,7347,,,,
mainnet,default,headless-kittypunch-swap-1,0,22006,,,,,22030,30473,,,30516,49330,,,,,,,49343,55766,,
mainnet,default,headless-kittypunch-swap-2,0,2806,,,,,,,2836,9612,9631,28484,,,,,,,28522,35425,,
