network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,580,611,647,,,612,3896,3932,3967,,
testnet,default,transfer-erc20-test,0,520,560,599,,,563,3827,3829,3865,,
testnet,default,transfer-cadence-soft-finality-test,0,471,505,545,506,3701,,,3720,3758,507,6825
testnet,default,transfer-cadence-test,0,292,299,388,300,3474,,,3517,6293,301,6594
mainnet,default,transfer-test,0,757,764,775,,,765,7048,7094,7103,,
mainnet,default,transfer-cadence-soft-finality-test,0,552,579,630,580,6564,,,6603,6654,581,9743
testnet,ALCHEMY_URL,transfer-test,0,419,459,504,,,460,3804,3829,3863,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,398,409,464,,,412,3729,3779,3812,,
mainnet,ALCHEMY_URL,transfer-test,0,588,611,645,,,612,7125,7141,7173,,
testnet,QUICKNODE_URL,transfer-test,0,418,459,469,,,460,6737,6737,6745,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,324,357,370,,,360,3430,3476,3486,,
mainnet,QUICKNODE_URL,transfer-test,0,779,815,826,,,816,7101,7145,7154,,
