network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,688,705,781,,,706,7655,7668,7743,,
testnet,default,transfer-erc20-test,0,680,710,790,,,713,7663,7678,7755,,
testnet,default,transfer-cadence-soft-finality-test,0,758,799,911,799,5218,,,5250,5364,801,8557
testnet,default,transfer-cadence-test,0,572,616,708,617,5039,,,5073,7719,618,8376
mainnet,default,transfer-test,0,2888,2909,2981,,,2910,9921,9929,10010,,
testnet,ALCHEMY_URL,transfer-test,0,747,758,865,,,759,8205,8228,8466,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1335,1364,1612,,,1367,5719,5721,5814,,
mainnet,ALCHEMY_URL,transfer-test,0,634,660,762,,,660,4517,4542,4631,,
testnet,QUICKNODE_URL,transfer-test,0,638,659,729,,,659,7548,7593,7663,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,720,759,840,,,762,7628,7635,7714,,
mainnet,QUICKNODE_URL,transfer-test,0,798,809,880,,,809,7818,7833,7903,,
