network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,446,452,507,,,,,,,452,3734,3778,3813,,,,
testnet,default,transfer-erc20-test,,,1,459,504,543,,,,,,,506,3789,3836,3874,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,498,539,596,,,,,539,4810,,,4815,4869,,,541,7973
testnet,default,transfer-cadence-test,,,0,498,529,620,,,,,530,3757,,,3801,7135,,,531,7930
mainnet,default,transfer-test,,,0,414,453,477,,,,,,,453,6882,6902,6926,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,543,579,644,,,,,578,5155,,,5159,5242,,,580,8429
testnet,ALCHEMY_URL,transfer-test,,,0,489,501,657,,,,,,,502,3999,4038,4116,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,536,552,643,,,,,,,553,4149,4188,4249,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,535,556,606,,,,,,,556,7320,7364,7422,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,180,202,222,,,,,,,203,3365,3375,3394,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,160,203,227,,,,,,,205,3407,120000,240432,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,233,252,276,,,,,,,253,6680,6706,6732,,,,
mainnet,default,headless-kittypunch-swap-1,0,21344,,,,,21370,22497,22528,41248,,,,,,,41298,47172,,
