network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,535,554,559,,,555,6786,6793,6797,,
testnet,default,transfer-erc20-test,0,351,352,361,,,355,6598,6626,6632,,
testnet,default,transfer-cadence-soft-finality-test,0,421,461,500,462,5693,,,5720,5762,463,8832
testnet,default,transfer-cadence-test,0,231,238,260,239,6440,,,6465,8750,241,9563
mainnet,default,transfer-test,0,607,612,618,,,613,6855,6887,6891,,
mainnet,default,transfer-cadence-soft-finality-test,0,489,509,574,509,10593,,,10609,10656,511,14649
testnet,ALCHEMY_URL,transfer-test,0,441,461,518,,,462,7003,7047,7082,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,545,561,605,,,563,7143,7149,7192,,
mainnet,ALCHEMY_URL,transfer-test,0,437,461,498,,,462,6971,6996,7040,,
testnet,QUICKNODE_URL,transfer-test,0,347,357,361,,,357,6602,6627,6636,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,547,561,570,,,564,6804,6838,6844,,
mainnet,QUICKNODE_URL,transfer-test,0,567,612,617,,,613,6856,6889,6894,,
