network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,517,562,567,,,,,,,,,563,6802,6840,6845,,,,
testnet,default,transfer-erc20-test,,,0,375,409,418,,,,,,,,,412,6653,6686,6693,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,549,596,634,,,,,,,597,3750,,,3762,3808,,,599,10006
testnet,default,transfer-cadence-test,,,0,227,233,268,,,,,,,234,7386,,,7426,10270,,,235,10510
mainnet,default,transfer-test,,,1,475,510,516,,,,,,,,,510,6759,6787,6793,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,410,413,472,,,,,,,413,6220,,,6231,6279,,,415,12660
testnet,ALCHEMY_URL,transfer-test,,,0,700,715,757,,,,,,,,,715,7294,7296,7327,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,575,613,668,,,,,,,,,616,13570,13576,13607,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,448,459,489,,,,,,,,,459,6935,6942,6973,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,426,458,464,,,,,,,,,459,6701,6736,6740,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,410,408,417,,,,,,,,,411,6653,6692,6699,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,323,359,366,,,,,,,,,360,6606,6640,6646,,,,
mainnet,default,headless-kittypunch-swap-1,0,21816,,,,,21829,23961,,,23984,42467,,,,,,,42484,48830,,
mainnet,default,headless-kittypunch-swap-2,0,2525,,,,,,,2531,5991,6034,24850,,,,,,,24886,31221,,
