network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,474,509,529,,,510,6890,6937,6955,,
testnet,default,transfer-erc20-test,0,295,306,328,,,309,6691,6739,6758,,
testnet,default,transfer-cadence-soft-finality-test,0,517,562,615,562,5717,,,5717,5770,564,9937
testnet,default,transfer-cadence-test,0,1027,1070,1133,1071,6248,,,6280,9304,1073,9429
mainnet,default,transfer-test,0,784,816,840,,,817,4027,4032,4055,,
testnet,ALCHEMY_URL,transfer-test,0,387,408,451,,,408,6968,6996,7040,,
testnet,ALCHEMY_URL,transfer-erc20-test,1,303,307,339,,,310,6807,6849,6878,,
mainnet,ALCHEMY_URL,transfer-test,0,295,305,336,,,306,13251,13271,13297,,
testnet,QUICKNODE_URL,transfer-test,0,325,354,373,,,355,6732,6763,6781,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,276,306,329,,,309,6687,6687,6707,,
mainnet,QUICKNODE_URL,transfer-test,0,582,613,638,,,614,4006,4034,4059,,
