network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1206,1214,1289,,,,,,,1215,4858,4905,4975,,,,
testnet,default,transfer-erc20-test,,,0,888,909,989,,,,,,,912,4576,4600,4676,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,865,906,1025,,,,,907,4318,,,4336,4452,,,909,7658
testnet,default,transfer-cadence-test,,,0,578,615,704,,,,,616,4022,,,4049,6838,,,618,7354
mainnet,default,transfer-test,,,0,1150,1163,1240,,,,,,,1164,8117,8127,8203,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,977,1009,1127,,,,,1010,6276,,,6295,6411,,,1012,11856
testnet,ALCHEMY_URL,transfer-test,,,0,1220,1265,1525,,,,,,,1266,5883,5903,6012,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1358,1365,1470,,,,,,,1367,5814,5820,6059,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,876,912,1014,,,,,,,913,8037,8084,8179,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,763,811,886,,,,,,,812,4458,4497,4567,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,656,662,741,,,,,,,665,4335,4348,4425,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,903,907,985,,,,,,,908,7866,7879,7955,,,,
mainnet,default,headless-kittypunch-swap-3,0,17839,,,,,17879,38011,38029,53801,,,,,,,53837,63715,,
