network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,359,407,427,,,408,6788,6789,6807,,
testnet,default,transfer-erc20-test,0,302,304,327,,,307,6707,6737,6761,,
testnet,default,transfer-cadence-soft-finality-test,0,450,498,551,499,6674,,,6677,6731,500,10902
testnet,default,transfer-cadence-test,0,298,341,401,342,5500,,,5499,8560,342,9741
mainnet,default,transfer-test,0,771,818,842,,,819,7416,7451,7474,,
testnet,ALCHEMY_URL,transfer-test,0,440,464,503,,,465,7029,7051,7090,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,319,358,405,,,361,6890,6897,6924,,
mainnet,ALCHEMY_URL,transfer-test,1,333,356,383,,,357,6865,6896,6944,,
testnet,QUICKNODE_URL,transfer-test,0,317,355,375,,,356,6764,6799,6818,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,302,306,328,,,308,6710,6748,6768,,
mainnet,QUICKNODE_URL,transfer-test,0,329,356,381,,,357,6867,6897,6920,,
