network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,835,859,916,,,,,,,,,860,7583,7605,7661,,,,
testnet,default,transfer-erc20-test,,,0,808,807,872,,,,,,,,,810,7603,7610,7672,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,628,630,727,,,,,,,631,5049,,,5055,5143,,,632,9417
testnet,default,transfer-cadence-test,,,0,479,486,562,,,,,,,487,6984,,,7027,9827,,,489,10257
mainnet,default,transfer-test,,,1,873,910,971,,,,,,,,,911,7468,7519,7575,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,1,447,462,585,,,,,,,463,7311,,,7351,7491,,,464,10811
testnet,ALCHEMY_URL,transfer-test,,,0,1227,1259,1380,,,,,,,,,1259,8578,8590,8711,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,832,857,1013,,,,,,,,,860,8120,8145,8270,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1040,1062,1204,,,,,,,,,1062,8380,8394,8531,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,966,1012,1073,,,,,,,,,1012,7788,7835,7895,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,738,757,817,,,,,,,,,760,7515,7529,7587,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,683,707,764,,,,,,,,,707,7269,7276,7336,,,,
mainnet,default,headless-kittypunch-swap-3,0,18113,,,,,18161,39975,,,39978,55758,,,,,,,55774,63625,,
mainnet,default,headless-kittypunch-swap-4,0,2125,,,,,,,2131,6266,6295,22108,,,,,,,22134,26951,,
