network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,981,1008,1117,,,,,,,1008,4452,4488,4550,,,,
testnet,default,transfer-erc20-test,,,0,914,955,1069,,,,,,,959,4593,4644,4706,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,593,628,692,,,,,629,4958,,,5001,5065,,,631,8199
testnet,default,transfer-cadence-test,,,0,520,539,680,,,,,540,3885,,,3909,6667,,,542,7127
mainnet,default,transfer-test,,,0,714,759,830,,,,,,,760,7461,7466,7537,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,760,797,928,,,,,798,8855,,,8893,9024,,,800,12217
testnet,ALCHEMY_URL,transfer-test,,,0,971,1005,1119,,,,,,,1006,8186,8211,8327,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,723,758,890,,,,,,,761,4657,4698,4803,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1235,1255,1352,,,,,,,1255,8321,8355,8457,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,809,806,875,,,,,,,807,4423,4436,4504,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,842,855,927,,,,,,,859,4463,4494,4562,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,589,607,678,,,,,,,607,7307,7323,7394,,,,
mainnet,default,headless-kittypunch-swap-1,0,20868,,,,,20889,29554,29591,47985,,,,,,,47994,54821,,
