network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,794,810,839,,,810,4051,4058,4089,,
testnet,default,transfer-erc20-test,0,427,457,489,,,460,3714,3754,3784,,
testnet,default,transfer-cadence-soft-finality-test,0,708,733,793,734,3988,,,4006,4066,735,7184
testnet,default,transfer-cadence-test,0,393,424,467,425,3583,,,3593,6937,427,7846
mainnet,default,transfer-test,0,1444,1465,1508,,,1466,8003,8040,8072,,
mainnet,default,transfer-cadence-soft-finality-test,0,855,865,941,865,6999,,,7010,7085,867,12515
testnet,ALCHEMY_URL,transfer-test,0,1094,1117,1220,,,1118,4990,5010,5174,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,843,866,963,,,869,4570,4617,4733,,
mainnet,ALCHEMY_URL,transfer-test,1,1380,1418,1509,,,1419,5183,5206,5287,,
testnet,QUICKNODE_URL,transfer-test,1,461,460,490,,,461,6960,6987,7015,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,403,404,439,,,406,3663,3698,3728,,
mainnet,QUICKNODE_URL,transfer-test,0,843,855,898,,,856,7399,7422,7456,,
