network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1555,1553,1579,,,,,,,1554,4699,4730,4749,,,,
testnet,default,transfer-erc20-test,,,0,556,601,623,,,,,,,604,3743,3784,3803,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,388,409,432,,,,,410,4522,,,4538,4560,,,411,6568
testnet,default,transfer-cadence-test,,,0,207,234,272,,,,,234,3325,,,3328,6759,,,236,7405
mainnet,default,transfer-test,,,0,586,605,635,,,,,,,605,7055,7056,7083,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,2563,2568,2667,,,,,2569,8684,,,8700,8766,,,2570,12052
testnet,ALCHEMY_URL,transfer-test,,,0,593,604,668,,,,,,,605,4117,4135,4184,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,456,455,513,,,,,,,456,3934,3979,4033,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,777,810,859,,,,,,,811,7479,7511,7579,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,545,554,577,,,,,,,555,3727,3733,3752,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,455,454,477,,,,,,,457,3613,3632,3652,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,558,602,627,,,,,,,603,7044,7047,7070,,,,
mainnet,default,headless-kittypunch-swap-1,0,20752,,,,,20785,29188,29229,48055,,,,,,,48081,54574,,
