network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,938,969,1043,,,,,,,970,7905,7908,7981,,,,
testnet,default,transfer-erc20-test,,,0,964,972,1049,,,,,,,974,7909,7915,7991,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,1125,1171,1282,,,,,1171,6758,,,6783,6888,,,1173,8985
testnet,default,transfer-cadence-test,,,0,559,599,706,,,,,600,5124,,,5143,8295,,,602,8456
mainnet,default,transfer-test,,,0,949,972,1045,,,,,,,973,7681,7709,7779,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,517,547,679,,,,,547,8075,,,8097,8230,,,549,12611
testnet,ALCHEMY_URL,transfer-test,,,0,1205,1226,1345,,,,,,,1227,5038,5057,5166,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,728,765,884,,,,,,,768,7978,8012,8106,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,989,1021,1122,,,,,,,1022,8067,8067,8169,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,775,820,895,,,,,,,821,7759,7765,7838,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,833,867,947,,,,,,,870,7801,7811,7886,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,617,662,738,,,,,,,663,7369,7400,7473,,,,
mainnet,default,headless-kittypunch-swap-1,0,23474,,,,,23490,24743,24778,44066,,,,,,,44113,51512,,
