network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,643,663,731,,,663,7513,7549,7613,,
testnet,default,transfer-erc20-test,0,651,663,738,,,667,7583,7608,7680,,
testnet,default,transfer-cadence-soft-finality-test,0,566,566,664,566,6042,,,6078,6184,568,9377
testnet,default,transfer-cadence-test,0,564,607,698,607,6065,,,6070,9087,609,9396
mainnet,default,transfer-test,0,648,669,739,,,669,4410,4449,4525,,
testnet,ALCHEMY_URL,transfer-test,0,986,1021,1266,,,1021,5235,5259,5375,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,638,665,785,,,667,8345,8377,8482,,
mainnet,ALCHEMY_URL,transfer-test,0,1407,1428,1661,,,1429,8875,8879,8974,,
testnet,QUICKNODE_URL,transfer-test,0,673,714,782,,,715,7562,7603,7666,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,631,663,737,,,666,7582,7607,7678,,
mainnet,QUICKNODE_URL,transfer-test,0,620,664,734,,,664,4316,4341,4410,,
