network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1075,1109,1225,,,,,,,,,1110,4858,4888,4968,,,,
testnet,default,transfer-erc20-test,,,0,908,953,1038,,,,,,,,,957,4589,4628,4709,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,650,665,800,,,,,,,665,4142,,,4141,4227,,,666,7398
testnet,default,transfer-cadence-test,,,0,545,561,713,,,,,,,562,3953,,,3986,6959,,,564,7237
mainnet,default,transfer-test,,,0,901,908,979,,,,,,,,,909,7615,7622,7693,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,692,733,862,,,,,,,734,7952,,,7972,8098,,,736,9106
testnet,ALCHEMY_URL,transfer-test,,,0,914,957,1092,,,,,,,,,958,4924,4934,5051,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,809,854,967,,,,,,,,,857,4663,4676,4789,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,962,1006,1116,,,,,,,,,1007,4788,4830,4962,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,736,755,830,,,,,,,,,756,4414,4421,4496,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,744,753,831,,,,,,,,,755,4387,4422,4494,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,752,755,836,,,,,,,,,756,7510,7533,7612,,,,
mainnet,default,headless-kittypunch-swap-1,0,21364,,,,,21394,29876,,,29884,48392,,,,,,,48407,55309,,
mainnet,default,headless-kittypunch-swap-2,0,3134,,,,,,,3155,9444,9480,27651,,,,,,,27701,34533,,
mainnet,default,headless-kittypunch-swap-3,0,17480,,,,,17520,92182,,,92186,107995,,,,,,,108018,116867,,
mainnet,default,headless-kittypunch-swap-4,0,1631,,,,,,,1660,7712,7754,23572,,,,,,,23580,32416,,
