network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,974,1020,1092,,,1021,4609,4645,4710,,
testnet,default,transfer-erc20-test,0,634,663,736,,,666,4265,4290,4358,,
testnet,default,transfer-cadence-soft-finality-test,0,1013,1014,1111,1014,4368,,,4381,4486,1016,7691
testnet,default,transfer-cadence-test,0,521,569,649,570,3913,,,3937,6817,571,7228
mainnet,default,transfer-test,0,1156,1174,1250,,,1175,8125,8167,8242,,
mainnet,default,transfer-cadence-soft-finality-test,0,578,610,741,611,31698,,,31713,31846,612,31698
testnet,ALCHEMY_URL,transfer-test,0,1705,1735,1964,,,1736,4350,4390,4621,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1569,1580,1811,,,1583,5981,6023,6257,,
mainnet,ALCHEMY_URL,transfer-test,0,1062,1071,1209,,,1072,14994,15000,15128,,
testnet,QUICKNODE_URL,transfer-test,0,818,817,888,,,818,4408,4444,4510,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,599,611,683,,,614,4216,4239,4309,,
mainnet,QUICKNODE_URL,transfer-test,0,1035,1069,1146,,,1070,4720,4748,4824,,
