network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,965,1010,1080,,,,,,,1010,4618,4652,4721,,,,
testnet,default,transfer-erc20-test,,,0,687,710,785,,,,,,,712,4345,4355,4427,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,670,714,819,,,,,714,5161,,,5195,5294,,,716,7374
testnet,default,transfer-cadence-test,,,0,667,710,814,,,,,710,4138,,,4182,7523,,,712,8575
mainnet,default,transfer-test,,,0,1553,1560,1655,,,,,,,1561,8495,8541,8634,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,823,869,1024,,,,,869,33154,,,33191,33420,,,871,33154
testnet,ALCHEMY_URL,transfer-test,,,0,1451,1463,1555,,,,,,,1463,6106,6108,6338,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1480,1514,1608,,,,,,,1517,6080,6108,6351,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1445,1461,1559,,,,,,,1462,5912,5960,6047,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,703,708,778,,,,,,,709,4316,4349,4418,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,627,659,734,,,,,,,661,4303,4349,4421,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,954,964,1059,,,,,,,965,7899,7902,7996,,,,
mainnet,default,headless-kittypunch-swap-1,0,21177,,,,,21203,24260,24269,42715,,,,,,,42761,50123,,
