network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,592,606,643,,,,,,,,,607,3921,3926,3961,,,,
testnet,default,transfer-erc20-test,,,0,612,655,714,,,,,,,,,658,3997,4034,4071,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,341,384,441,,,,,,,385,3612,,,3654,3713,,,386,7837
testnet,default,transfer-cadence-test,,,0,337,377,453,,,,,,,378,4629,,,4655,6489,,,380,6713
mainnet,default,transfer-test,,,1,603,604,635,,,,,,,,,605,7135,7169,7209,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,495,516,595,,,,,,,516,16914,,,16925,17004,,,518,16914
testnet,ALCHEMY_URL,transfer-test,,,0,748,753,852,,,,,,,,,754,4545,4580,4677,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,754,753,849,,,,,,,,,756,4449,4488,4580,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,714,755,844,,,,,,,,,756,7698,7738,7822,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,535,557,586,,,,,,,,,556,3786,3830,3859,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,441,455,485,,,,,,,,,458,3682,3725,3753,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,504,504,535,,,,,,,,,505,7037,7079,7118,,,,
mainnet,default,headless-kittypunch-swap-1,0,20850,,,,,20866,29210,,,29254,47687,,,,,,,47730,54581,,
mainnet,default,headless-kittypunch-swap-2,0,2599,,,,,,,2626,8752,8769,27186,,,,,,,27220,34071,,
