network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,762,765,834,,,766,7668,7706,7781,,
testnet,default,transfer-erc20-test,0,606,612,685,,,615,7540,7555,7626,,
testnet,default,transfer-cadence-soft-finality-test,0,706,749,858,748,5201,,,5240,5344,750,8519
testnet,default,transfer-cadence-test,0,786,830,914,831,5360,,,5371,8418,833,8681
mainnet,default,transfer-test,0,796,816,892,,,817,7745,7754,7829,,
mainnet,default,transfer-cadence-soft-finality-test,0,786,797,916,798,5872,,,5899,6018,800,12577
testnet,ALCHEMY_URL,transfer-test,0,1136,1174,1286,,,1175,8345,8368,8479,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,935,968,1198,,,971,8003,8013,8107,,
mainnet,ALCHEMY_URL,transfer-test,0,618,665,765,,,666,14151,14184,14274,,
testnet,QUICKNODE_URL,transfer-test,0,604,603,672,,,604,7506,7506,7575,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,630,662,735,,,665,7560,7603,7674,,
mainnet,QUICKNODE_URL,transfer-test,0,780,816,891,,,816,7741,7754,7829,,
