network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,670,715,769,,,717,7434,7455,7508,,
testnet,default,transfer-erc20-test,0,477,511,564,,,512,7216,7250,7302,,
testnet,default,transfer-cadence-soft-finality-test,0,673,688,776,688,6109,,,6147,6234,690,10468
testnet,default,transfer-cadence-test,0,440,457,520,457,5901,,,5922,9078,459,9167
mainnet,default,transfer-test,0,4204,4234,4286,,,4235,10960,10971,11021,,
mainnet,default,transfer-cadence-soft-finality-test,0,568,605,699,606,4032,,,4032,4129,608,9533
testnet,ALCHEMY_URL,transfer-test,0,911,921,994,,,922,7766,7812,7874,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,752,764,832,,,767,7608,7618,7678,,
mainnet,ALCHEMY_URL,transfer-test,0,597,612,668,,,613,7389,7401,7457,,
testnet,QUICKNODE_URL,transfer-test,0,489,511,564,,,512,7229,7249,7302,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,450,459,510,,,462,7141,7166,7213,,
mainnet,QUICKNODE_URL,transfer-test,0,571,616,670,,,617,7343,7357,7411,,
