network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,822,866,913,,,867,4274,4285,4331,,
testnet,default,transfer-erc20-test,0,457,459,509,,,462,3855,3882,3930,,
testnet,default,transfer-cadence-soft-finality-test,0,882,902,988,903,4223,,,4224,4301,904,8559
testnet,default,transfer-cadence-test,0,443,456,515,457,3783,,,3824,6540,458,7032
mainnet,default,transfer-test,0,894,917,971,,,918,7648,7651,7704,,
mainnet,default,transfer-cadence-soft-finality-test,0,537,541,639,542,6897,,,6918,7017,543,11252
testnet,ALCHEMY_URL,transfer-test,0,1394,1427,1692,,,1428,5974,6019,6131,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1327,1325,1581,,,1328,5967,5969,6207,,
mainnet,ALCHEMY_URL,transfer-test,0,706,713,782,,,714,7484,7501,7557,,
testnet,QUICKNODE_URL,transfer-test,0,467,510,558,,,510,7169,7195,7242,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,407,408,452,,,411,3791,3832,3875,,
mainnet,QUICKNODE_URL,transfer-test,0,593,613,666,,,613,4085,4085,4138,,
