network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1031,1057,1129,,,,,,,1058,4683,4730,4802,,,,
testnet,default,transfer-erc20-test,,,0,668,705,777,,,,,,,708,4317,4335,4405,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,788,830,933,,,,,831,5315,,,5357,5458,,,832,8635
testnet,default,transfer-cadence-test,,,0,665,700,797,,,,,701,6320,,,6356,8531,,,702,8540
mainnet,default,transfer-test,,,0,732,753,829,,,,,,,754,7477,7499,7570,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,793,838,972,,,,,839,9809,,,9837,9991,,,841,12090
testnet,ALCHEMY_URL,transfer-test,,,0,1145,1160,1288,,,,,,,1161,8457,8495,8639,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1090,1106,1221,,,,,,,1109,4966,4990,5100,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,886,904,1019,,,,,,,904,8009,8046,8167,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,782,804,875,,,,,,,805,7698,7744,7814,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,676,703,781,,,,,,,706,4363,4381,4456,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1082,1109,1186,,,,,,,1110,7839,7846,7918,,,,
mainnet,default,headless-kittypunch-swap-1,0,21009,,,,,21037,22274,22310,40592,,,,,,,40628,48479,,
