network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,693,704,775,,,704,7597,7616,7686,,
testnet,default,transfer-erc20-test,0,636,657,736,,,660,7594,7630,7706,,
testnet,default,transfer-cadence-soft-finality-test,0,702,747,851,748,6341,,,6377,6482,749,9655
testnet,default,transfer-cadence-test,0,578,617,707,617,6284,,,6303,9591,619,9617
mainnet,default,transfer-test,0,872,912,987,,,913,4582,4596,4670,,
mainnet,default,transfer-cadence-soft-finality-test,0,1300,1329,1447,1330,7034,,,7060,7879,1331,11463
testnet,ALCHEMY_URL,transfer-test,0,635,659,1140,,,660,7823,7862,8084,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,712,755,851,,,758,7931,7970,8061,,
mainnet,ALCHEMY_URL,transfer-test,0,800,810,899,,,811,7892,7920,8010,,
testnet,QUICKNODE_URL,transfer-test,0,602,606,677,,,607,7521,7556,7626,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,607,606,680,,,608,7517,7523,7595,,
mainnet,QUICKNODE_URL,transfer-test,0,640,654,824,,,655,7589,7615,7689,,
