network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,691,709,781,,,710,7620,7628,7699,,
testnet,default,transfer-erc20-test,0,618,661,734,,,664,7554,7564,7635,,
testnet,default,transfer-cadence-soft-finality-test,0,553,602,704,602,6044,,,6068,6170,603,9356
testnet,default,transfer-cadence-test,0,533,579,664,580,5995,,,6027,9793,581,10420
mainnet,default,transfer-test,0,1223,1264,1426,,,1265,14754,14800,14881,,
testnet,ALCHEMY_URL,transfer-test,0,1301,1313,1576,,,1313,8876,8909,9025,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1120,1164,1440,,,1167,8931,8948,9203,,
mainnet,ALCHEMY_URL,transfer-test,0,665,707,819,,,708,8499,8543,8636,,
testnet,QUICKNODE_URL,transfer-test,0,666,707,778,,,708,7613,7619,7690,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,616,656,729,,,659,7502,7524,7588,,
mainnet,QUICKNODE_URL,transfer-test,0,1371,1408,1492,,,1409,14786,14794,14867,,
