network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,367,407,413,,,408,6649,6687,6692,,
testnet,default,transfer-erc20-test,0,144,154,167,,,157,6412,6439,6445,,
testnet,default,transfer-cadence-soft-finality-test,0,438,452,486,452,5582,,,5604,5642,454,9745
testnet,default,transfer-cadence-test,0,214,226,242,226,5355,,,5382,8162,228,8481
mainnet,default,transfer-test,0,589,611,617,,,612,6854,6869,6874,,
mainnet,default,transfer-cadence-soft-finality-test,0,1159,1162,1210,1163,6883,,,6882,6930,1163,12140
testnet,ALCHEMY_URL,transfer-test,0,234,254,284,,,255,6685,6691,6704,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,181,206,234,,,208,6550,6553,6567,,
mainnet,ALCHEMY_URL,transfer-test,0,181,204,215,,,205,6526,6551,6562,,
testnet,QUICKNODE_URL,transfer-test,0,136,152,157,,,153,6392,6399,6404,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,145,155,164,,,158,6396,6398,6404,,
mainnet,QUICKNODE_URL,transfer-test,0,147,153,159,,,154,6399,6401,6407,,
