network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,909,955,1064,,,,,,,956,4493,4532,4592,,,,
testnet,default,transfer-erc20-test,,,0,680,706,770,,,,,,,709,4252,4282,4344,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,588,623,733,,,,,623,5076,,,5099,5208,,,625,8272
testnet,default,transfer-cadence-test,,,0,548,581,667,,,,,581,4938,,,4950,7164,,,583,7116
mainnet,default,transfer-test,,,0,711,751,823,,,,,,,752,7448,7488,7558,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,554,560,690,,,,,561,4445,,,4483,4667,,,562,10411
testnet,ALCHEMY_URL,transfer-test,,,0,1225,1258,1369,,,,,,,1258,5047,5082,5199,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1235,1258,1392,,,,,,,1261,5102,5129,5240,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,884,905,1007,,,,,,,906,7933,7933,8033,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,846,852,919,,,,,,,856,4474,4478,4544,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,803,803,876,,,,,,,806,4425,4426,4497,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,709,754,826,,,,,,,755,7454,7499,7570,,,,
mainnet,default,headless-kittypunch-swap-1,0,21280,,,,,21314,29847,29856,48336,,,,,,,48352,51725,,
