network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,960,1008,1070,,,,,,,,,1008,4496,4527,4587,,,,
testnet,default,transfer-erc20-test,,,0,871,918,1031,,,,,,,,,921,4459,4497,4559,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,588,626,692,,,,,,,626,3926,,,3943,4711,,,628,7256
testnet,default,transfer-cadence-test,,,0,575,615,749,,,,,,,614,4973,,,5002,7449,,,616,8218
mainnet,default,transfer-test,,,0,943,969,1040,,,,,,,,,969,7666,7700,7770,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,821,830,1004,,,,,,,830,4782,,,4812,4932,,,832,9640
testnet,ALCHEMY_URL,transfer-test,,,0,1038,1067,1186,,,,,,,,,1068,4962,4996,5144,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,896,908,1009,,,,,,,,,911,4678,4689,4788,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1046,1059,1173,,,,,,,,,1058,8268,8306,8419,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,860,906,975,,,,,,,,,907,4497,4545,4612,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,787,805,877,,,,,,,,,808,4413,4428,4498,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,774,803,874,,,,,,,,,804,7506,7551,7623,,,,
mainnet,default,headless-kittypunch-swap-1,0,20713,,,,,20757,30505,,,30509,48895,,,,,,,48908,52822,,
mainnet,default,headless-kittypunch-swap-2,0,2583,,,,,,,2599,9165,9196,27854,,,,,,,27881,34723,,
