network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,713,759,816,,,760,4264,4306,4358,,
testnet,default,transfer-erc20-test,0,573,607,672,,,609,4118,4146,4208,,
testnet,default,transfer-cadence-soft-finality-test,0,680,691,781,692,4058,,,4069,4159,693,8430
testnet,default,transfer-cadence-test,0,478,487,559,488,3856,,,3866,6881,489,7149
mainnet,default,transfer-test,0,736,756,907,,,757,7630,7670,7730,,
testnet,ALCHEMY_URL,transfer-test,0,825,857,983,,,858,5222,5257,5370,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,894,911,1034,,,914,5076,5109,5214,,
mainnet,ALCHEMY_URL,transfer-test,0,764,812,917,,,813,4761,4804,4912,,
testnet,QUICKNODE_URL,transfer-test,0,560,604,666,,,605,4129,4145,4206,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,572,611,675,,,613,4134,4158,4220,,
mainnet,QUICKNODE_URL,transfer-test,0,728,759,821,,,760,7630,7639,7700,,
